time,day,area,year,air_temp
9,343,khulna,2004,290.6362027
12,343,khulna,2004,297.1637018
15,343,khulna,2004,300.2408347
18,343,khulna,2004,298.0650192
21,343,khulna,2004,294.9879258
0,344,khulna,2004,292.8121137
3,344,khulna,2004,289.7350368
6,344,khulna,2004,288.0791989
9,344,khulna,2004,291.0324753
12,344,khulna,2004,297.297433
15,344,khulna,2004,300.2508011
18,344,khulna,2004,298.1624987
21,344,khulna,2004,295.2091686
0,345,khulna,2004,293.1208694
3,345,khulna,2004,290.167555
6,345,khulna,2004,288.8192186
9,345,khulna,2004,291.6996945
12,345,khulna,2004,297.8102161
15,345,khulna,2004,300.6907814
18,345,khulna,2004,298.6539572
21,345,khulna,2004,295.773429
0,346,khulna,2004,293.736608
3,346,khulna,2004,290.8560951
6,346,khulna,2004,288.579189
9,346,khulna,2004,291.5688657
12,346,khulna,2004,297.9110415
15,346,khulna,2004,300.900811
18,346,khulna,2004,298.7867694
21,346,khulna,2004,295.7970383
0,347,khulna,2004,293.6830001
3,347,khulna,2004,290.6932849
6,347,khulna,2004,289.2091666
9,347,khulna,2004,292.2813507
12,347,khulna,2004,298.798554
15,347,khulna,2004,301.8708334
18,347,khulna,2004,299.6984498
21,347,khulna,2004,296.6262099
0,348,khulna,2004,294.4538296
3,348,khulna,2004,291.3816061
6,348,khulna,2004,289.3292325
9,348,khulna,2004,292.1587479
12,348,khulna,2004,298.1611642
15,348,khulna,2004,300.9907675
18,348,khulna,2004,298.9899782
21,348,khulna,2004,296.1604113
0,349,khulna,2004,294.1596251
3,349,khulna,2004,291.3300732
6,349,khulna,2004,288.609191
9,349,khulna,2004,291.5915877
12,349,khulna,2004,297.9183198
15,349,khulna,2004,300.900809
18,349,khulna,2004,298.7919153
21,349,khulna,2004,295.8094644
0,350,khulna,2004,293.700574
3,350,khulna,2004,290.7181389
6,350,khulna,2004,289.4692818
9,350,khulna,2004,292.1167959
12,350,khulna,2004,297.7331219
15,350,khulna,2004,300.3807182
18,350,khulna,2004,298.5086246
21,350,khulna,2004,295.8610624
0,351,khulna,2004,293.9889717
3,351,khulna,2004,291.3414236
6,351,khulna,2004,288.0491601
9,351,khulna,2004,291.145611
12,351,khulna,2004,297.7142929
15,351,khulna,2004,300.8108399
18,351,khulna,2004,298.6212969
21,351,khulna,2004,295.5247897
0,352,khulna,2004,293.3352501
3,352,khulna,2004,290.2387594
6,352,khulna,2004,287.729189
9,352,khulna,2004,290.7188657
12,352,khulna,2004,297.0610415
15,352,khulna,2004,300.050811
18,352,khulna,2004,297.9367694
21,352,khulna,2004,294.9470383
0,353,khulna,2004,292.8330001
3,353,khulna,2004,289.8432849
6,353,khulna,2004,287.8991568
9,353,khulna,2004,291.0077411
12,353,khulna,2004,297.6021624
15,353,khulna,2004,300.7108432
18,353,khulna,2004,298.5127205
21,353,khulna,2004,295.4040796
0,354,khulna,2004,293.2059603
3,354,khulna,2004,290.097336
6,354,khulna,2004,288.6692358
9,354,khulna,2004,291.4866178
12,354,khulna,2004,297.4632948
15,354,khulna,2004,300.2807642
18,354,khulna,2004,298.2885546
21,354,khulna,2004,295.4711214
0,355,khulna,2004,293.4789149
3,355,khulna,2004,290.6614966
6,355,khulna,2004,289.7193115
9,355,khulna,2004,292.2576247
12,355,khulna,2004,297.6422966
15,355,khulna,2004,300.1806885
18,355,khulna,2004,298.3858124
21,355,khulna,2004,295.847453
0,356,khulna,2004,294.0525796
3,356,khulna,2004,291.5142338
6,356,khulna,2004,290.5593404
9,356,khulna,2004,292.9908794
12,356,khulna,2004,298.1490451
15,356,khulna,2004,300.5806596
18,356,khulna,2004,298.8612849
21,356,khulna,2004,296.4297016
0,357,khulna,2004,294.7103296
3,357,khulna,2004,292.2787593
6,357,khulna,2004,288.899187
9,357,khulna,2004,291.8961438
12,357,khulna,2004,298.2537632
15,357,khulna,2004,301.250813
18,357,khulna,2004,299.1316236
21,357,khulna,2004,296.1346123
0,358,khulna,2004,294.0154262
3,358,khulna,2004,291.0184309
6,358,khulna,2004,287.1291021
9,358,khulna,2004,290.4391014
12,358,khulna,2004,297.4607959
15,358,khulna,2004,300.7708979
18,358,khulna,2004,298.4303519
21,358,khulna,2004,295.1202925
0,359,khulna,2004,292.7797501
3,359,khulna,2004,289.4697083
6,359,khulna,2004,287.5792101
9,359,khulna,2004,290.4912329
12,359,khulna,2004,296.6686767
15,359,khulna,2004,299.5807899
18,359,khulna,2004,297.5216585
21,359,khulna,2004,294.6095828
0,360,khulna,2004,292.5504546
3,360,khulna,2004,289.6383944
6,360,khulna,2004,288.0091673
9,360,khulna,2004,291.0789247
12,360,khulna,2004,297.5909801
15,360,khulna,2004,300.6608327
18,360,khulna,2004,298.490165
21,360,khulna,2004,295.4203519
0,361,khulna,2004,293.2496876
3,361,khulna,2004,290.1798908
6,361,khulna,2004,285.7691291
9,361,khulna,2004,288.9796342
12,361,khulna,2004,295.7902661
15,361,khulna,2004,299.0008709
18,361,khulna,2004,296.7306785
21,361,khulna,2004,293.520115
0,362,khulna,2004,291.2499262
3,362,khulna,2004,288.0393798
6,362,khulna,2004,282.4990245
9,362,khulna,2004,286.0953726
12,362,khulna,2004,293.7245158
15,362,khulna,2004,297.3209755
18,362,khulna,2004,294.7779483
21,362,khulna,2004,291.1815348
0,363,khulna,2004,288.6385115
3,363,khulna,2004,285.0421171
6,363,khulna,2004,280.8089968
9,363,khulna,2004,284.5072657
12,363,khulna,2004,292.3526195
15,363,khulna,2004,296.0510032
18,363,khulna,2004,293.4359063
21,363,khulna,2004,289.7375702
0,364,khulna,2004,287.1224774
3,364,khulna,2004,283.4241609
6,364,khulna,2004,281.1189705
9,364,khulna,2004,284.9143068
12,364,khulna,2004,292.9655754
15,364,khulna,2004,296.7610295
18,364,khulna,2004,294.077295
21,364,khulna,2004,290.2818896
0,365,khulna,2004,287.5981592
3,365,khulna,2004,283.802774
6,365,khulna,2004,283.0890337
9,365,khulna,2004,286.6514082
12,365,khulna,2004,294.2084812
15,365,khulna,2004,297.7709663
18,365,khulna,2004,295.2519623
21,365,khulna,2004,291.689523
0,366,khulna,2004,289.1705228
3,366,khulna,2004,285.6081025
6,366,khulna,2004,284.8091535
9,366,khulna,2004,287.9298712
12,366,khulna,2004,294.5500319
15,366,khulna,2004,297.6708465
18,366,khulna,2004,295.4641441
21,366,khulna,2004,292.3433696
0,1,khulna,2005,290.1366705
3,1,khulna,2005,287.0159127
6,1,khulna,2005,284.5390337
9,1,khulna,2005,288.1014082
12,1,khulna,2005,295.6584812
15,1,khulna,2005,299.2209663
18,1,khulna,2005,296.7019623
21,1,khulna,2005,293.139523
0,2,khulna,2005,290.6205228
3,2,khulna,2005,287.0581025
6,2,khulna,2005,286.3391206
9,2,khulna,2005,289.5811726
12,2,khulna,2005,296.4587268
15,2,khulna,2005,299.7008794
18,2,khulna,2005,297.4083798
21,2,khulna,2005,294.1662689
0,3,khulna,2005,291.8737728
3,3,khulna,2005,288.6316791
6,3,khulna,2005,287.3691337
9,3,khulna,2005,290.562652
12,3,khulna,2005,297.3372488
15,3,khulna,2005,300.5308663
18,3,khulna,2005,298.2726855
21,3,khulna,2005,295.0791091
0,4,khulna,2005,292.8209319
3,4,khulna,2005,289.6273725
6,4,khulna,2005,288.8694043
9,4,khulna,2005,291.0655548
12,4,khulna,2005,295.724377
15,4,khulna,2005,297.9205957
18,4,khulna,2005,296.3676675
21,4,khulna,2005,294.171477
0,5,khulna,2005,292.6185512
3,5,khulna,2005,290.4223725
6,5,khulna,2005,286.0490429
9,5,khulna,2005,289.5774438
12,5,khulna,2005,297.0624467
15,5,khulna,2005,300.5909571
18,5,khulna,2005,298.0959763
21,5,khulna,2005,294.5675112
0,6,khulna,2005,292.0725342
3,6,khulna,2005,288.5440879
6,6,khulna,2005,283.9589145
9,6,khulna,2005,287.9605192
12,6,khulna,2005,296.4493566
15,6,khulna,2005,300.4510855
18,6,khulna,2005,297.6214958
21,6,khulna,2005,293.6198184
0,7,khulna,2005,290.7902331
3,7,khulna,2005,286.788577
6,7,khulna,2005,283.6289284
9,7,khulna,2005,287.5795726
12,7,khulna,2005,295.9603048
15,7,khulna,2005,299.9110716
18,7,khulna,2005,297.1175167
21,7,khulna,2005,293.1668007
0,8,khulna,2005,290.3732501
3,8,khulna,2005,286.4225551
6,8,khulna,2005,284.3589659
9,8,khulna,2005,288.171289
12,8,khulna,2005,296.2585926
15,8,khulna,2005,300.0710341
18,8,khulna,2005,297.375288
21,8,khulna,2005,293.5628955
0,9,khulna,2005,290.8671535
3,9,khulna,2005,287.0547813
6,9,khulna,2005,283.9890238
9,9,khulna,2005,287.5877986
12,9,khulna,2005,295.2220897
15,9,khulna,2005,298.8209762
18,9,khulna,2005,296.276233
21,9,khulna,2005,292.6773928
0,10,khulna,2005,290.1326535
3,10,khulna,2005,286.5338324
6,10,khulna,2005,285.0190008
9,10,khulna,2005,288.7027096
12,10,khulna,2005,296.5171761
15,10,khulna,2005,300.2009992
18,10,khulna,2005,297.596198
21,10,khulna,2005,293.9124223
0,11,khulna,2005,291.3076251
3,11,khulna,2005,287.6238689
6,11,khulna,2005,286.2291508
9,11,khulna,2005,289.3595753
12,11,khulna,2005,296.0003275
15,11,khulna,2005,299.1308492
18,11,khulna,2005,296.9172829
21,11,khulna,2005,293.7868015
0,12,khulna,2005,291.5732387
3,12,khulna,2005,288.442774
6,12,khulna,2005,287.0692417
9,12,khulna,2005,289.8647836
12,12,khulna,2005,295.7951297
15,12,khulna,2005,298.5907583
18,12,khulna,2005,296.6139922
21,12,khulna,2005,293.8183995
0,13,khulna,2005,291.8416364
3,13,khulna,2005,289.0460586
6,13,khulna,2005,283.9591153
9,13,khulna,2005,287.2205808
12,13,khulna,2005,294.139318
15,13,khulna,2005,297.4008847
18,13,khulna,2005,295.0946576
21,13,khulna,2005,291.8331327
0,14,khulna,2005,289.5269092
3,14,khulna,2005,286.2654017
6,14,khulna,2005,284.1391008
9,14,khulna,2005,287.4539534
12,14,khulna,2005,294.4859437
15,14,khulna,2005,297.8008992
18,14,khulna,2005,295.4569213
21,14,khulna,2005,292.1420084
0,15,khulna,2005,289.7980342
3,15,khulna,2005,286.483139
6,15,khulna,2005,284.7890738
9,15,khulna,2005,288.2034205
12,15,khulna,2005,295.4464735
15,15,khulna,2005,298.8609262
18,15,khulna,2005,296.4465946
21,15,khulna,2005,293.0321858
0,16,khulna,2005,290.6178581
3,16,khulna,2005,287.2034674
6,16,khulna,2005,287.1591811
9,16,khulna,2005,290.1779781
12,16,khulna,2005,296.5819282
15,16,khulna,2005,299.6008189
18,16,khulna,2005,297.466186
21,16,khulna,2005,294.4473342
0,17,khulna,2005,292.3127046
3,17,khulna,2005,289.2938689
6,17,khulna,2005,286.8491285
9,17,khulna,2005,290.0620603
12,17,khulna,2005,296.87784
15,17,khulna,2005,300.0908715
18,17,khulna,2005,297.8189633
21,17,khulna,2005,294.605973
0,18,khulna,2005,292.3340683
3,18,khulna,2005,289.1210952
6,18,khulna,2005,288.2792463
9,18,khulna,2005,291.0578014
12,18,khulna,2005,296.9521124
15,18,khulna,2005,299.7307537
18,18,khulna,2005,297.7659992
21,18,khulna,2005,294.9873936
0,19,khulna,2005,293.0226421
3,19,khulna,2005,290.2440513
6,19,khulna,2005,288.3293358
9,19,khulna,2005,290.7778616
12,19,khulna,2005,295.9720624
15,19,khulna,2005,298.4206642
18,19,khulna,2005,296.6892779
21,19,khulna,2005,294.2407075
0,20,khulna,2005,292.5093239
3,20,khulna,2005,290.0607666
6,20,khulna,2005,284.8790824
9,20,khulna,2005,288.2618822
12,20,khulna,2005,295.4380128
15,20,khulna,2005,298.8209176
18,20,khulna,2005,296.4288933
21,20,khulna,2005,293.046032
0,21,khulna,2005,290.6540115
3,21,khulna,2005,287.2711682
6,21,khulna,2005,282.5790034
9,21,khulna,2005,286.2530055
12,21,khulna,2005,294.0468805
15,21,khulna,2005,297.7209966
18,21,khulna,2005,295.1230592
21,21,khulna,2005,291.4489903
0,22,khulna,2005,288.8510569
3,22,khulna,2005,285.1770076
6,22,khulna,2005,282.4090225
9,22,khulna,2005,286.0126507
12,22,khulna,2005,293.6572375
15,22,khulna,2005,297.2609775
18,22,khulna,2005,294.7128024
21,22,khulna,2005,291.1091087
0,23,khulna,2005,288.5609376
3,23,khulna,2005,284.9572631
6,23,khulna,2005,284.6288921
9,23,khulna,2005,288.7130041
12,23,khulna,2005,297.3768691
15,23,khulna,2005,301.4611079
18,23,khulna,2005,298.5731761
21,23,khulna,2005,294.4889899
0,24,khulna,2005,291.6010626
3,24,khulna,2005,287.5168982
6,24,khulna,2005,287.6791824
9,24,khulna,2005,290.693126
12,24,khulna,2005,297.0867804
15,24,khulna,2005,300.1008176
18,24,khulna,2005,297.9696166
21,24,khulna,2005,294.9556182
0,25,khulna,2005,292.8244205
3,25,khulna,2005,289.8104382
6,25,khulna,2005,286.1991541
9,25,khulna,2005,289.3174452
12,25,khulna,2005,295.932458
15,25,khulna,2005,299.0508459
18,25,khulna,2005,296.8458593
21,25,khulna,2005,293.7275116
0,26,khulna,2005,291.5225285
3,26,khulna,2005,288.4041973
6,26,khulna,2005,284.2689297
9,26,khulna,2005,288.2147205
12,26,khulna,2005,296.585157
15,26,khulna,2005,300.5310703
18,26,khulna,2005,297.7409473
21,26,khulna,2005,293.7950847
0,27,khulna,2005,291.004966
3,27,khulna,2005,287.0591244
6,27,khulna,2005,286.6490212
9,27,khulna,2005,290.2575027
12,27,khulna,2005,297.9123853
15,27,khulna,2005,301.5209788
18,27,khulna,2005,298.9693719
21,27,khulna,2005,295.3608247
0,28,khulna,2005,292.8092217
3,28,khulna,2005,289.2006937
6,28,khulna,2005,287.3392279
9,28,khulna,2005,290.1857301
12,28,khulna,2005,296.2241815
15,28,khulna,2005,299.0707721
18,28,khulna,2005,297.0579712
21,28,khulna,2005,294.2114172
0,29,khulna,2005,292.1986194
3,29,khulna,2005,289.3520805
6,29,khulna,2005,287.6592726
9,29,khulna,2005,290.3407603
12,29,khulna,2005,296.0291565
15,29,khulna,2005,298.7107274
18,29,khulna,2005,296.8146106
21,29,khulna,2005,294.1330742
0,30,khulna,2005,292.2369603
3,30,khulna,2005,289.5554382
6,30,khulna,2005,286.7189942
9,30,khulna,2005,290.4269699
12,30,khulna,2005,298.2929151
15,30,khulna,2005,302.0010058
18,30,khulna,2005,299.3790452
21,30,khulna,2005,295.6710021
0,31,khulna,2005,293.0490456
3,31,khulna,2005,289.3410222
6,31,khulna,2005,286.60885
9,31,khulna,2005,290.8482699
12,31,khulna,2005,299.8415986
15,31,khulna,2005,304.08115
18,31,khulna,2005,301.0833979
21,31,khulna,2005,296.843901
0,32,khulna,2005,293.8461535
3,32,khulna,2005,289.6066792
6,32,khulna,2005,287.6290791
9,32,khulna,2005,291.0240123
12,32,khulna,2005,298.2258823
15,32,khulna,2005,301.6209209
18,32,khulna,2005,299.2203169
21,32,khulna,2005,295.825322
0,33,khulna,2005,293.4247217
3,33,khulna,2005,290.0297448
6,33,khulna,2005,287.3190909
9,33,khulna,2005,290.6703438
12,33,khulna,2005,297.7795522
15,33,khulna,2005,301.1309091
18,33,khulna,2005,298.761192
21,33,khulna,2005,295.4098782
0,34,khulna,2005,293.0401649
3,34,khulna,2005,289.6888689
6,34,khulna,2005,283.238958
9,34,khulna,2005,287.0804014
12,34,khulna,2005,295.2294794
15,34,khulna,2005,299.071042
18,34,khulna,2005,296.3547046
21,34,khulna,2005,292.5131913
0,35,khulna,2005,289.7968581
3,35,khulna,2005,285.9553653
6,35,khulna,2005,282.8188625
9,35,khulna,2005,287.0121753
12,35,khulna,2005,295.9076945
15,35,khulna,2005,300.1011375
18,35,khulna,2005,297.1359883
21,35,khulna,2005,292.9425992
0,36,khulna,2005,289.9774547
3,36,khulna,2005,285.784088
6,36,khulna,2005,285.0189027
9,36,khulna,2005,289.0641877
12,36,khulna,2005,297.6456868
15,36,khulna,2005,301.6910973
18,36,khulna,2005,298.8306206
21,36,khulna,2005,294.7852621
0,37,khulna,2005,291.9247899
3,37,khulna,2005,287.8794529
6,37,khulna,2005,287.7689573
9,37,khulna,2005,291.6128274
12,37,khulna,2005,299.7670533
15,37,khulna,2005,303.6110427
18,37,khulna,2005,300.8929893
21,37,khulna,2005,297.0490493
0,38,khulna,2005,294.3310001
3,38,khulna,2005,290.4870806
6,38,khulna,2005,288.3388954
9,38,khulna,2005,292.410874
12,38,khulna,2005,301.0489997
15,38,khulna,2005,305.1211046
18,38,khulna,2005,302.2417525
21,38,khulna,2005,298.1697
0,39,khulna,2005,295.2903524
3,39,khulna,2005,291.2183215
6,39,khulna,2005,289.0889297
9,39,khulna,2005,293.0347205
12,39,khulna,2005,301.405157
15,39,khulna,2005,305.3510703
18,39,khulna,2005,302.5609473
21,39,khulna,2005,298.6150847
0,40,khulna,2005,295.824966
3,40,khulna,2005,291.8791244
6,40,khulna,2005,288.9089007
9,40,khulna,2005,292.9614657
12,40,khulna,2005,301.5584085
15,40,khulna,2005,305.6110993
18,40,khulna,2005,302.7454748
21,40,khulna,2005,298.6928361
0,41,khulna,2005,295.827216
3,41,khulna,2005,291.7745989
6,41,khulna,2005,289.3489395
9,41,khulna,2005,293.2583301
12,41,khulna,2005,301.5515485
15,41,khulna,2005,305.4610605
18,41,khulna,2005,302.6966766
21,41,khulna,2005,298.7872149
0,42,khulna,2005,296.0228353
3,42,khulna,2005,292.1133945
6,42,khulna,2005,288.7488573
9,42,khulna,2005,292.9615836
12,42,khulna,2005,301.8982857
15,42,khulna,2005,306.1111427
18,42,khulna,2005,303.132266
21,42,khulna,2005,298.9194631
0,43,khulna,2005,295.940591
3,43,khulna,2005,291.7278106
6,43,khulna,2005,290.2788382
9,43,khulna,2005,294.5619383
12,43,khulna,2005,303.6479287
15,43,khulna,2005,307.9311618
18,43,khulna,2005,304.9025228
21,43,khulna,2005,300.6193447
0,44,khulna,2005,297.5907104
3,44,khulna,2005,293.3075551
6,44,khulna,2005,291.7188882
9,44,khulna,2005,295.8175603
12,44,khulna,2005,304.5123125
15,44,khulna,2005,308.6111118
18,44,khulna,2005,305.7128844
21,44,khulna,2005,301.6141378
0,45,khulna,2005,298.7159149
3,45,khulna,2005,294.6171901
6,45,khulna,2005,289.6188184
9,45,khulna,2005,293.9747192
12,45,khulna,2005,303.2151456
15,45,khulna,2005,307.5711816
18,45,khulna,2005,304.4910642
21,45,khulna,2005,300.1350843
0,46,khulna,2005,297.0549717
3,46,khulna,2005,292.699015
6,46,khulna,2005,290.238875
9,46,khulna,2005,294.3860808
12,46,khulna,2005,303.1837905
15,46,khulna,2005,307.331125
18,46,khulna,2005,304.3985787
21,46,khulna,2005,300.2512975
0,47,khulna,2005,297.3187558
3,47,khulna,2005,293.1714967
6,47,khulna,2005,292.638958
9,47,khulna,2005,296.4804014
12,47,khulna,2005,304.6294794
15,47,khulna,2005,308.471042
18,47,khulna,2005,305.7547046
21,47,khulna,2005,301.9131913
0,48,khulna,2005,299.1968581
3,48,khulna,2005,295.3553653
6,48,khulna,2005,294.6090179
9,48,khulna,2005,298.2296329
12,48,khulna,2005,305.9102548
15,48,khulna,2005,309.5309821
18,48,khulna,2005,306.9707954
21,48,khulna,2005,303.3501146
0,49,khulna,2005,300.7899319
3,49,khulna,2005,297.1692704
6,49,khulna,2005,294.1590146
9,49,khulna,2005,297.791763
12,49,khulna,2005,305.4981242
15,49,khulna,2005,309.1309854
18,49,khulna,2005,306.562219
21,49,khulna,2005,302.9294046
0,50,khulna,2005,300.3606422
3,50,khulna,2005,296.727847
6,50,khulna,2005,294.85901
9,50,khulna,2005,298.5087452
12,50,khulna,2005,306.2511415
15,50,khulna,2005,309.90099
18,50,khulna,2005,307.320212
21,50,khulna,2005,303.6704105
0,51,khulna,2005,301.0896365
3,51,khulna,2005,297.4398543
6,51,khulna,2005,294.889035
9,51,khulna,2005,298.4465562
12,51,khulna,2005,305.9933334
15,51,khulna,2005,309.550965
18,51,khulna,2005,307.0353928
21,51,khulna,2005,303.477807
0,52,khulna,2005,300.9622387
3,52,khulna,2005,297.4046718
6,52,khulna,2005,294.8689975
9,52,khulna,2005,298.5648397
12,52,khulna,2005,306.4050456
15,52,khulna,2005,310.1010025
18,52,khulna,2005,307.4876216
21,52,khulna,2005,303.7917122
0,53,khulna,2005,301.1783353
3,53,khulna,2005,297.4824456
6,53,khulna,2005,292.9589534
9,53,khulna,2005,296.8173836
12,53,khulna,2005,305.0024967
15,53,khulna,2005,308.8610466
18,53,khulna,2005,306.1326976
21,53,khulna,2005,302.2741972
0,54,khulna,2005,299.5458524
3,54,khulna,2005,295.6873726
6,54,khulna,2005,292.0089823
9,54,khulna,2005,295.7606383
12,54,khulna,2005,303.7192452
15,54,khulna,2005,307.4710177
18,54,khulna,2005,304.8181701
21,54,khulna,2005,301.0664458
0,55,khulna,2005,298.4136024
3,55,khulna,2005,294.6618981
6,55,khulna,2005,292.1590607
9,55,khulna,2005,295.6219411
12,55,khulna,2005,302.9679514
15,55,khulna,2005,306.4309393
18,55,khulna,2005,303.9822889
21,55,khulna,2005,300.5193456
0,56,khulna,2005,298.070699
3,56,khulna,2005,294.607774
6,56,khulna,2005,288.9888349
9,56,khulna,2005,293.2840685
12,56,khulna,2005,302.3957982
15,56,khulna,2005,306.6911651
18,56,khulna,2005,303.6539463
21,56,khulna,2005,299.3586346
0,57,khulna,2005,296.3214206
3,57,khulna,2005,292.0261318
6,57,khulna,2005,289.9588164
9,57,khulna,2005,294.3219972
12,57,khulna,2005,303.5778673
15,57,khulna,2005,307.9411836
18,57,khulna,2005,304.8559184
21,57,khulna,2005,300.4926582
0,58,khulna,2005,297.4073979
3,58,khulna,2005,293.044161
6,58,khulna,2005,289.9588342
9,58,khulna,2005,294.2564945
12,58,khulna,2005,303.3733721
15,58,khulna,2005,307.6711658
18,58,khulna,2005,304.6322311
21,58,khulna,2005,300.3344926
0,59,khulna,2005,297.2955626
3,59,khulna,2005,292.9978471
6,59,khulna,2005,290.8988882
9,59,khulna,2005,294.9975603
12,59,khulna,2005,303.6923125
15,59,khulna,2005,307.7911118
18,59,khulna,2005,304.8928844
21,59,khulna,2005,300.7941378
0,60,khulna,2005,297.8959149
3,60,khulna,2005,293.7971901
6,60,khulna,2005,291.4088197
9,60,khulna,2005,295.7598671
12,60,khulna,2005,304.9899978
15,60,khulna,2005,309.3411803
18,60,khulna,2005,306.2644948
21,60,khulna,2005,301.9133683
0,61,khulna,2005,298.8366876
3,61,khulna,2005,294.4855843
6,61,khulna,2005,292.5087862
9,61,khulna,2005,296.9835945
12,61,khulna,2005,306.4762666
15,61,khulna,2005,310.9512138
18,61,khulna,2005,307.7870153
21,61,khulna,2005,303.3121256
0,62,khulna,2005,300.147932
3,62,khulna,2005,295.6730661
6,62,khulna,2005,294.0388684
9,62,khulna,2005,298.2103411
12,62,khulna,2005,307.0595294
15,62,khulna,2005,311.2311316
18,62,khulna,2005,308.2814259
21,62,khulna,2005,304.1098774
0,63,khulna,2005,301.1601763
3,63,khulna,2005,296.98865
6,63,khulna,2005,293.8588066
9,63,khulna,2005,298.2583877
12,63,khulna,2005,307.5914758
15,63,khulna,2005,311.9911934
18,63,khulna,2005,308.8801891
21,63,khulna,2005,304.480528
0,64,khulna,2005,301.3695285
3,64,khulna,2005,296.9698909
6,64,khulna,2005,295.2888448
9,64,khulna,2005,299.5476781
12,64,khulna,2005,308.5821897
15,64,khulna,2005,312.8411552
18,64,khulna,2005,309.8296756
21,64,khulna,2005,305.5707649
0,65,khulna,2005,302.5592899
3,65,khulna,2005,298.3004018
6,65,khulna,2005,296.9989994
9,65,khulna,2005,300.6875616
12,65,khulna,2005,308.5123239
15,65,khulna,2005,312.2010006
18,65,khulna,2005,309.5927675
21,65,khulna,2005,305.9041382
0,66,khulna,2005,303.2959092
3,66,khulna,2005,299.6072996
6,66,khulna,2005,295.8089172
9,66,khulna,2005,299.8008151
12,66,khulna,2005,308.269061
15,66,khulna,2005,312.2610828
18,66,khulna,2005,309.4383569
21,66,khulna,2005,305.4463864
0,67,khulna,2005,302.6236649
3,67,khulna,2005,298.6317157
6,67,khulna,2005,296.4590501
9,67,khulna,2005,299.9607575
12,67,khulna,2005,307.3891338
15,67,khulna,2005,310.8909499
18,67,khulna,2005,308.4148444
21,67,khulna,2005,304.9130733
0,68,khulna,2005,302.4369717
3,68,khulna,2005,298.9352193
6,68,khulna,2005,295.839085
9,68,khulna,2005,299.2121781
12,68,khulna,2005,306.3677172
15,68,khulna,2005,309.740915
18,68,khulna,2005,307.3557545
21,68,khulna,2005,303.9826001
0,69,khulna,2005,301.5974433
3,69,khulna,2005,298.2243069
6,69,khulna,2005,296.9891383
9,69,khulna,2005,300.1656699
12,69,khulna,2005,306.9042316
15,69,khulna,2005,310.0808617
18,69,khulna,2005,307.8346925
21,69,khulna,2005,304.6581032
0,70,khulna,2005,302.4119376
3,70,khulna,2005,299.2353652
6,70,khulna,2005,298.0794754
9,70,khulna,2005,300.0135438
12,70,khulna,2005,304.1163961
15,70,khulna,2005,306.0505246
18,70,khulna,2005,304.6829182
21,70,khulna,2005,302.7488146
0,71,khulna,2005,301.3812103
3,71,khulna,2005,299.447117
6,71,khulna,2005,292.0091903
9,71,khulna,2005,294.9940137
12,71,khulna,2005,301.3258937
15,71,khulna,2005,304.3108097
18,71,khulna,2005,302.2002
21,71,khulna,2005,299.2153224
0,72,khulna,2005,297.104716
3,72,khulna,2005,294.1198543
6,72,khulna,2005,290.3289382
9,72,khulna,2005,294.2431822
12,72,khulna,2005,302.5466963
15,72,khulna,2005,306.4610618
18,72,khulna,2005,303.693246
21,72,khulna,2005,299.7789309
0,73,khulna,2005,297.0111194
3,73,khulna,2005,293.0968252
6,73,khulna,2005,292.5290106
9,73,khulna,2005,296.1763192
12,73,khulna,2005,303.9135676
15,73,khulna,2005,307.5609894
18,73,khulna,2005,304.9819273
21,73,khulna,2005,301.3345525
0,74,khulna,2005,298.7554944
3,74,khulna,2005,295.108139
6,74,khulna,2005,293.2890205
9,74,khulna,2005,296.8999288
12,74,khulna,2005,304.5599592
15,74,khulna,2005,308.1709795
18,74,khulna,2005,305.6176566
21,74,khulna,2005,302.0066827
0,75,khulna,2005,299.4533637
3,75,khulna,2005,295.8424091
6,75,khulna,2005,293.5990547
9,75,khulna,2005,297.0837753
12,75,khulna,2005,304.4761165
15,75,khulna,2005,307.9609453
18,75,khulna,2005,305.4968514
21,75,khulna,2005,302.0120674
0,76,khulna,2005,299.5479774
3,76,khulna,2005,296.063212
6,76,khulna,2005,295.4191357
9,76,khulna,2005,298.605374
12,76,khulna,2005,305.3645271
15,76,khulna,2005,308.5508643
18,76,khulna,2005,306.2978314
21,76,khulna,2005,303.1115352
0,77,khulna,2005,300.8585058
3,77,khulna,2005,297.6722266
6,77,khulna,2005,295.5390988
9,77,khulna,2005,298.8612315
12,77,khulna,2005,305.9086654
15,77,khulna,2005,309.2309012
18,77,khulna,2005,306.8817754
21,77,khulna,2005,303.5595824
0,78,khulna,2005,301.2104603
3,78,khulna,2005,297.888285
6,78,khulna,2005,295.7590264
9,78,khulna,2005,299.3480945
12,78,khulna,2005,306.9617941
15,78,khulna,2005,310.5509736
18,78,khulna,2005,308.0130941
21,78,khulna,2005,304.4239608
0,79,khulna,2005,301.8860853
3,79,khulna,2005,298.2969711
6,79,khulna,2005,296.4889836
9,79,khulna,2005,300.2357863
12,79,khulna,2005,308.1840974
15,79,khulna,2005,311.9310164
18,79,khulna,2005,309.2816006
21,79,khulna,2005,305.5347299
0,80,khulna,2005,302.8853183
3,80,khulna,2005,299.1384675
6,80,khulna,2005,296.2088592
9,80,khulna,2005,300.4143055
12,80,khulna,2005,309.335564
15,80,khulna,2005,313.5411408
18,80,khulna,2005,310.5674119
